entityName,DefendersInBox,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
New York Giants,8,4210053 3643,4210053,57768,3643,4210053,2018-12-09,14,,8820,New York Giants,NYGIANTS,REG,,true,WASHINGTON,WSH,false,true,40,16,Giants,Redskins,NYG,WSH,4,528,40,16,1,10,75,75,RUSH,0.999078,-0.0000502644,0.910067,-0.244961,26,4,75,528,3,5,98,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3045127"">W. Gallman</a> rushes up the middle for 2 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2469011"">D. Swearinger</a>. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3929956"">T. Settle</a>.",,401030753,,74627,74627,3,5,98,Punt,true,,,,,,,,2,2018-12-09 (W14),NYG 40 @ WSH 16,4,,,2587
New York Giants,8,4210053 4000,4210053,57768,4000,4210053,2018-12-09,14,,8820,New York Giants,NYGIANTS,REG,,true,WASHINGTON,WSH,false,true,40,16,Giants,Redskins,NYG,WSH,4,264,40,16,1,10,76,76,RUSH,1,-0.00040588,0.782813,-0.186206,28,4,76,264,9,32,264,End of Game,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2575965"">E. Penny</a> rushes up the middle for 3 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2577446"">P. Smith</a>.",,401030753,,75261,75261,9,32,264,End of Game,true,,,,,,,,3,2018-12-09 (W14),NYG 40 @ WSH 16,4,,,2587
New York Giants,8,4210053 4066,4210053,57768,4066,4210053,2018-12-09,14,,8820,New York Giants,NYGIANTS,REG,,true,WASHINGTON,WSH,false,true,40,16,Giants,Redskins,NYG,WSH,4,139,40,16,2,8,63,63,PASS,0.999573,-0.000216043,0.764686,-0.439648,28,4,76,264,9,32,264,End of Game,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3049872"">K. Lauletta</a> pass incomplete (thrown 14 yards downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2447730"">R. Shepard</a>.",,401030753,,75388,75388,9,32,264,End of Game,true,,,,,,,,0,2018-12-09 (W14),NYG 40 @ WSH 16,4,,,2587
New York Giants,8,4210053 4225,4210053,57768,4225,4210053,2018-12-09,14,,8820,New York Giants,NYGIANTS,REG,,true,WASHINGTON,WSH,false,true,40,16,Giants,Redskins,NYG,WSH,4,78,40,16,3,4,47,47,RUSH,0.999517,0.000483324,0.548858,0.269981,28,4,76,264,9,32,264,End of Game,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3045127"">W. Gallman</a> rushes up the middle for 4 yards. 2 yards after contact.",,401030753,,75789,75789,9,32,264,End of Game,true,,,,,,,,4,2018-12-09 (W14),NYG 40 @ WSH 16,4,,,2587
New York Giants,8,4210148 259,4210148,57791,259,4210148,2018-12-23,16,,8820,New York Giants,NYGIANTS,REG,,true,INDIANAPOL,IND,false,false,27,28,Giants,Colts,NYG,IND,1,712,0,0,1,10,46,46,RUSH,0.594585,0.0025445,2.50309,-0.0575372,2,1,75,845,11,75,354,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3929630"">S. Barkley</a> rushes towards the right guard for 4 yards. 2 yards after contact. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2469060"">M. Hunt</a>. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3124005"">Z. Franklin</a>.",,401030861,,65274,65274,11,75,354,Touchdown,true,,,,,,,,4,2018-12-23 (W16),NYG 27 @ IND 28,1,,,2587
New York Giants,8,4210148 351,4210148,57791,351,4210148,2018-12-23,16,,8820,New York Giants,NYGIANTS,REG,,true,INDIANAPOL,IND,false,false,27,28,Giants,Colts,NYG,IND,1,623,0,0,1,5,20,20,PASS,0.656516,0.00769543,4.31259,0.239764,2,1,75,845,11,75,354,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1951478"">E. Manning</a> pass complete (thrown 7 yards behind the line of scrimmage to the mid left) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3929630"">S. Barkley</a> for 7 yards. 14 yards after the catch. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""4218312"">K. Moore</a>.",,401030861,,65427,65427,11,75,354,Touchdown,true,,,,,,,,7,2018-12-23 (W16),NYG 27 @ IND 28,1,,,2587
New York Giants,8,4210148 2167,4210148,57791,2167,4210148,2018-12-23,16,,8820,New York Giants,NYGIANTS,REG,,true,INDIANAPOL,IND,false,false,27,28,Giants,Colts,NYG,IND,3,900,17,7,1,10,75,75,RUSH,0.887591,-0.0106627,0.896529,-0.23852,11,3,75,900,5,18,191,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3929630"">S. Barkley</a> rushes up the middle for 2 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3056362"">D. Leonard</a>.",,401030861,,70578,70578,5,18,191,Punt,true,,,,,,,,2,2018-12-23 (W16),NYG 27 @ IND 28,3,,,2587
New York Giants,8,4210148 2776,4210148,57791,2776,4210148,2018-12-23,16,,8820,New York Giants,NYGIANTS,REG,,true,INDIANAPOL,IND,false,false,27,28,Giants,Colts,NYG,IND,3,226,23,14,1,1,1,1,RUSH,0.838368,0.0457657,6.06071,0.451899,13,3,85,458,8,85,236,Touchdown,"Touchdown New York Giants - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1951478"">E. Manning</a> rushes up the middle for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1951478"">E. Manning</a>.",,401030861,,72176,72176,8,85,236,Touchdown,true,,,,,,,,1,2018-12-23 (W16),NYG 27 @ IND 28,3,,,2587
New York Giants,8,4210148 3636,4210148,57791,3636,4210148,2018-12-23,16,,8820,New York Giants,NYGIANTS,REG,,true,INDIANAPOL,IND,false,false,27,28,Giants,Colts,NYG,IND,4,394,27,21,1,10,96,96,RUSH,0.808533,-0.0181697,-0.275859,-0.144726,17,4,96,394,3,2,171,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3929630"">S. Barkley</a> rushes up the middle for 3 yards. 4 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3124005"">Z. Franklin</a>. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3050199"">G. Odum</a>.",,401030861,,74373,74373,3,2,171,Punt,true,,,,,,,,3,2018-12-23 (W16),NYG 27 @ IND 28,4,,,2587
New York Giants,8,4210148 3717,4210148,57791,3717,4210148,2018-12-23,16,,8820,New York Giants,NYGIANTS,REG,,true,INDIANAPOL,IND,false,false,27,28,Giants,Colts,NYG,IND,4,318,27,21,2,12,98,98,RUSH,0.756621,-0.0217664,-0.921818,-0.617632,17,4,96,394,3,2,171,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3929630"">S. Barkley</a> rushes up the middle for -1 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3126179"">M. Adams</a>. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3050199"">G. Odum</a>.",,401030861,,74530,74530,3,2,171,Punt,true,,,,,,,,-1,2018-12-23 (W16),NYG 27 @ IND 28,4,,,2587
New York Giants,8,4210106 2367,4210106,57815,2367,4210106,2018-12-30,17,,8820,New York Giants,NYGIANTS,REG,,true,DALLAS,DAL,true,false,35,36,Giants,Cowboys,NYG,DAL,3,751,14,7,2,9,44,44,PASS,0.267619,-0.0170753,2.19055,-0.612211,12,3,45,790,8,15,250,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1951478"">E. Manning</a> pass incomplete (thrown 2 yards behind the line of scrimmage to the mid right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2976592"">S. Shepard</a>.",,401030812,,70943,70943,8,15,250,Made Field Goal,true,,,,,,,,0,2018-12-30 (W17),DAL 36 @ NYG 35,3,,,2587
New York Giants,8,4210106 2844,4210106,57815,2844,4210106,2018-12-30,17,,8820,New York Giants,NYGIANTS,REG,,true,DALLAS,DAL,true,false,35,36,Giants,Cowboys,NYG,DAL,3,287,21,10,2,10,73,73,PENALTY,0.090148,-0.0211512,0.573392,-0.862243,14,3,73,300,5,73,187,Touchdown Pass,"Offensive Holding on <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576647"">J. Brown</a> Accepted. 10 yard penalty.",,401030812,,72021,72021,5,73,187,Touchdown Pass,true,,,,,,,,0,2018-12-30 (W17),DAL 36 @ NYG 35,3,,,2587
New York Giants,8,4210106 3353,4210106,57815,3353,4210106,2018-12-30,17,,8820,New York Giants,NYGIANTS,REG,,true,DALLAS,DAL,true,false,35,36,Giants,Cowboys,NYG,DAL,4,643,21,24,1,2,2,2,RUSH,0.639197,0.0776077,5.84086,0.604763,16,4,81,892,8,81,254,Touchdown,"Touchdown New York Giants - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3045127"">W. Gallman</a> rushes outside the right tackle for 2 yards. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3045127"">W. Gallman</a>.",,401030812,,73279,73279,8,81,254,Touchdown,true,,,,,,,,2,2018-12-30 (W17),DAL 36 @ NYG 35,4,,,2587
New York Giants,8,4210106 3698,4210106,57815,3698,4210106,2018-12-30,17,,8820,New York Giants,NYGIANTS,REG,,true,DALLAS,DAL,true,false,35,36,Giants,Cowboys,NYG,DAL,4,468,28,25,4,1,65,65,RUSH,0.237833,0.103823,-0.299142,1.84749,18,4,74,551,12,74,350,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1951478"">E. Manning</a> rushes up the middle for 2 yards. 1 yards after contact.",,401030812,,74256,74256,12,74,350,Touchdown,true,,,,,,,,2,2018-12-30 (W17),DAL 36 @ NYG 35,4,,,2587
New York Giants,8,4210106 4065,4210106,57815,4065,4210106,2018-12-30,17,,8820,New York Giants,NYGIANTS,REG,,true,DALLAS,DAL,true,false,35,36,Giants,Cowboys,NYG,DAL,4,179,28,32,2,1,9,9,PENALTY,0.980619,-0.0474886,4.67774,-1.22399,20,4,18,189,4,-2,34,Made Field Goal,"Offensive Holding on <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2971615"">C. Wheeler</a> Accepted. 9 yard penalty.",,401030812,,,,4,-2,34,Made Field Goal,true,,,,,,,,0,2018-12-30 (W17),DAL 36 @ NYG 35,4,,,2587
New York Giants,8,4210106 4104,4210106,57815,4104,4210106,2018-12-30,17,,8820,New York Giants,NYGIANTS,REG,,true,DALLAS,DAL,true,false,35,36,Giants,Cowboys,NYG,DAL,4,172,28,32,2,10,18,18,RUSH,0.93313,0.00850975,3.45375,-0.709707,20,4,18,189,4,-2,34,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3929630"">S. Barkley</a> rushes outside the right tackle for 0 yards. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3040207"">D. Wilson</a>. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3045210"">T. Charlton</a>.",,401030812,,75079,75079,4,-2,34,Made Field Goal,true,,,,,,,,0,2018-12-30 (W17),DAL 36 @ NYG 35,4,,,2587
New York Jets,8,4210044 2336,4210044,57581,2336,4210044,2018-09-10,1,,8821,New York Jets,NYJETS,REG,,true,DETROIT,DET,false,true,48,17,Jets,Lions,NYJ,DET,3,706,17,17,1,10,48,48,RUSH,0.577134,-0.0211189,2.3882,-0.268917,15,3,75,790,6,75,214,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2222385"">A. Roberts</a> rushes towards the right guard for 2 yards. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2465743"">D. Kennard</a>.",,401030728,,4197,4197,6,75,214,Touchdown Pass,true,,,,,,,,2,2018-09-10 (W1),NYJ 48 @ DET 17,3,,,2587
New York Jets,8,4210044 3079,4210044,57581,3079,4210044,2018-09-10,1,,8821,New York Jets,NYJETS,REG,,true,DETROIT,DET,false,true,48,17,Jets,Lions,NYJ,DET,3,64,47,17,2,6,62,62,RUSH,0.999055,0.0000196059,1.35061,5.11138,21,3,66,106,2,66,52,Touchdown,"Touchdown New York Jets - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2981036"">I. Crowell</a> rushes towards the right guard for 62 yards. 61 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2981036"">I. Crowell</a>.",,401030728,,6508,6508,2,66,52,Touchdown,true,,,,,,,,62,2018-09-10 (W1),NYJ 48 @ DET 17,3,,,2587
New York Jets,8,4210044 3459,4210044,57581,3459,4210044,2018-09-10,1,,8821,New York Jets,NYJETS,REG,,true,DETROIT,DET,false,true,48,17,Jets,Lions,NYJ,DET,4,647,48,17,1,10,91,91,RUSH,0.99905,-0.0000520964,0.0562539,-0.346034,23,4,91,647,3,8,152,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2266049"">B. Powell</a> rushes towards the right guard for 1yard. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3126352"">D. Hand</a>.",,401030728,,7487,7487,3,8,152,Punt,true,,,,,,,,1,2018-09-10 (W1),NYJ 48 @ DET 17,4,,,2587
New York Jets,8,4210044 3501,4210044,57581,3501,4210044,2018-09-10,1,,8821,New York Jets,NYJETS,REG,,true,DETROIT,DET,false,true,48,17,Jets,Lions,NYJ,DET,4,561,48,17,3,4,85,85,RUSH,0.998998,-0.0000482582,-0.292276,-1.06485,23,4,91,647,3,8,152,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2266049"">B. Powell</a> rushes outside the left tackle for 2 yards. 5 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3054951"">J. Davis</a>.",,401030728,,7573,7573,3,8,152,Punt,true,,,,,,,,2,2018-09-10 (W1),NYJ 48 @ DET 17,4,,,2587
New York Jets,8,4210044 3723,4210044,57581,3723,4210044,2018-09-10,1,,8821,New York Jets,NYJETS,REG,,true,DETROIT,DET,false,true,48,17,Jets,Lions,NYJ,DET,4,349,48,17,2,5,35,35,RUSH,0.99989,0.0000079076,2.97691,-0.0743575,25,4,40,391,12,27,354,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""4261020"">T. Cannon</a> rushes up the middle for 3 yards. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2281047"">R. Jean Francois</a>.",,401030728,,8205,8205,12,27,354,Downs,true,,,,,,,,3,2018-09-10 (W1),NYJ 48 @ DET 17,4,,,2587
New York Jets,8,4210044 3789,4210044,57581,3789,4210044,2018-09-10,1,,8821,New York Jets,NYJETS,REG,,true,DETROIT,DET,false,true,48,17,Jets,Lions,NYJ,DET,4,252,48,17,1,10,26,26,RUSH,1,-0.0000894354,3.75254,-0.441292,25,4,40,391,12,27,354,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""4261020"">T. Cannon</a> rushes towards the right guard for 1yard. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3126352"">D. Hand</a>.",,401030728,,8340,8340,12,27,354,Downs,true,,,,,,,,1,2018-09-10 (W1),NYJ 48 @ DET 17,4,,,2587
New York Jets,8,4210044 3810,4210044,57581,3810,4210044,2018-09-10,1,,8821,New York Jets,NYJETS,REG,,true,DETROIT,DET,false,true,48,17,Jets,Lions,NYJ,DET,4,207,48,17,2,9,25,25,RUSH,0.99991,0.0000043209,3.31124,-0.266763,25,4,40,391,12,27,354,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""4261020"">T. Cannon</a> rushes up the middle for 4 yards. 3 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2467433"">K. Hyder</a>.",,401030728,,8385,8385,12,27,354,Downs,true,,,,,,,,4,2018-09-10 (W1),NYJ 48 @ DET 17,4,,,2587
New York Jets,8,4210044 3831,4210044,57581,3831,4210044,2018-09-10,1,,8821,New York Jets,NYJETS,REG,,true,DETROIT,DET,false,true,48,17,Jets,Lions,NYJ,DET,4,160,48,17,3,5,21,21,RUSH,0.999915,-0.0000546331,3.04448,-0.751844,25,4,40,391,12,27,354,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""4261020"">T. Cannon</a> rushes outside the right tackle for 2 yards. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3054951"">J. Davis</a>.",,401030728,,8432,8432,12,27,354,Downs,true,,,,,,,,2,2018-09-10 (W1),NYJ 48 @ DET 17,4,,,2587
New York Jets,8,4210002 156,4210002,57588,156,4210002,2018-09-16,2,,8821,New York Jets,NYJETS,REG,,true,MIAMI,MIA,true,false,12,20,Jets,Dolphins,NYJ,MIA,1,744,0,0,1,10,96,96,RUSH,0.522887,-0.0106493,-0.233676,-0.364259,2,1,96,744,5,10,195,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2266049"">B. Powell</a> rushes towards the right guard for 1yard. 1 yards after contact.",,401030700,,,,5,10,195,Punt,true,,,,,,,,1,2018-09-16 (W2),MIA 20 @ NYJ 12,1,,,2587
New York Jets,8,4210002 224,4210002,57588,224,4210002,2018-09-16,2,,8821,New York Jets,NYJETS,REG,,true,MIAMI,MIA,true,false,12,20,Jets,Dolphins,NYJ,MIA,1,650,0,0,1,15,90,90,RUSH,0.516391,-0.00892043,-0.0906749,-0.623482,2,1,96,744,5,10,195,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3912547"">S. Darnold</a> rushes for 0 yards. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2333641"">C. Wake</a>. Fumble  by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3912547"">S. Darnold</a>.",,401030700,,61923,61923,5,10,195,Punt,true,,,,,,,,0,2018-09-16 (W2),MIA 20 @ NYJ 12,1,,,2587
New York Jets,8,4210002 2998,4210002,57588,2998,4210002,2018-09-16,2,,8821,New York Jets,NYJETS,REG,,true,MIAMI,MIA,true,false,12,20,Jets,Dolphins,NYJ,MIA,4,900,20,6,2,10,50,50,RUSH,0.0404137,0.0168785,1.82077,1.15775,21,3,59,80,11,22,374,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2981036"">I. Crowell</a> rushes towards the left guard for 12 yards. 4 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3915507"">J. Baker</a>.",,401030700,,,,11,22,374,Made Field Goal,true,,,,,,,,12,2018-09-16 (W2),MIA 20 @ NYJ 12,4,,,2587
New York Jets,8,4210058 1227,4210058,57599,1227,4210058,2018-09-20,3,,8821,New York Jets,NYJETS,REG,,true,CLEVELAND,CLE,false,false,17,21,Jets,Browns,NYJ,CLE,2,655,7,0,2,2,25,25,RUSH,0.841338,-0.0173349,3.75211,-0.953369,10,2,63,811,10,63,337,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2981036"">I. Crowell</a> rushes towards the left guard for -2 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3050122"">L. Ogunjobi</a>.",,401030775,,4499,4499,10,63,337,Touchdown,true,,,,,,,,-2,2018-09-20 (W3),NYJ 17 @ CLE 21,2,,,2587
New York Jets,8,4210058 1741,4210058,57599,1741,4210058,2018-09-20,3,,8821,New York Jets,NYJETS,REG,,true,CLEVELAND,CLE,false,false,17,21,Jets,Browns,NYJ,CLE,2,165,14,0,1,10,91,91,RUSH,0.919744,-0.00764412,-0.0904577,-0.426807,12,2,91,165,3,-3,63,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2266049"">B. Powell</a> rushes outside the left tackle for -2 yards. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2970181"">J. Burgess</a>.",,401030775,,5879,5879,3,-3,63,Punt,true,,,,,,,,-2,2018-09-20 (W3),NYJ 17 @ CLE 21,2,,,2587
New York Jets,8,4210149 2081,4210149,57621,2081,4210149,2018-09-30,4,,8821,New York Jets,NYJETS,REG,,true,JACKSONVIL,JAC,false,false,12,31,Jets,Jaguars,NYJ,JAC,3,747,0,18,1,10,98,98,RUSH,0.0366369,-0.0155638,-0.342067,-2.52439,11,3,98,747,1,-2,5,Safety,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2981036"">I. Crowell</a> rushes towards the left guard for -2 yards. 0 yards after contact. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2155026"">C. Campbell</a>. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2468680"">M. Dareus</a>. Safety Against New York Jets.",,401030840,,67267,67267,1,-2,5,Safety,true,,,,,,,,-2,2018-09-30 (W4),NYJ 12 @ JAC 31,3,,,2587
New York Jets,8,4210149 3485,4210149,57621,3485,4210149,2018-09-30,4,,8821,New York Jets,NYJETS,REG,,true,JACKSONVIL,JAC,false,false,12,31,Jets,Jaguars,NYJ,JAC,4,724,6,25,2,4,4,4,PASS,0.0188872,-0.00367708,5.05895,-0.241756,21,4,5,764,3,5,86,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3912547"">S. Darnold</a> pass complete (thrown 2 yards downfield to the mid left) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3045118"">J. Leggett</a> for 2 yards. 0 yards after the catch. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2313893"">T. Gipson</a>.",,401030840,,,,3,5,86,Touchdown Pass,true,,,,,,,,2,2018-09-30 (W4),NYJ 12 @ JAC 31,4,,,2587
New York Jets,8,4210022 402,4210022,57637,402,4210022,2018-10-07,5,,8821,New York Jets,NYJETS,REG,,true,DENVER,DEN,true,true,34,16,Jets,Broncos,NYJ,DEN,1,552,7,0,1,10,75,75,PASS,0.336175,-0.00734468,0.89658,-0.431299,4,1,75,559,13,63,371,Missed Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3912547"">S. Darnold</a> pass incomplete (thrown 1 yard downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2574808"">R. Anderson</a>.",,401030734,,,,13,63,371,Missed Field Goal,true,,,,,,,,0,2018-10-07 (W5),DEN 16 @ NYJ 34,1,,,2587
New York Jets,8,4210022 492,4210022,57637,492,4210022,2018-10-07,5,,8821,New York Jets,NYJETS,REG,,true,DENVER,DEN,true,true,34,16,Jets,Broncos,NYJ,DEN,1,428,7,0,1,10,45,45,RUSH,0.377666,0.00786314,2.56107,0.060811,4,1,75,559,13,63,371,Missed Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2266049"">B. Powell</a> rushes towards the left guard for 5 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2217835"">D. Stewart</a>.",,401030734,,,,13,63,371,Missed Field Goal,true,,,,,,,,5,2018-10-07 (W5),DEN 16 @ NYJ 34,1,,,2587
New York Jets,8,4210022 1804,4210022,57637,1804,4210022,2018-10-07,5,,8821,New York Jets,NYJETS,REG,,true,DENVER,DEN,true,true,34,16,Jets,Broncos,NYJ,DEN,2,161,10,14,3,1,66,66,RUSH,0.718388,-0.00319135,1.01592,-0.00454211,12,2,75,238,8,75,165,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2981036"">I. Crowell</a> rushes up the middle for 2 yards. 2 yards after contact.",,401030734,,65906,65906,8,75,165,Touchdown Pass,true,,,,,,,,2,2018-10-07 (W5),DEN 16 @ NYJ 34,2,,,2587
New York Jets,8,4210022 2644,4210022,57637,2644,4210022,2018-10-07,5,,8821,New York Jets,NYJETS,REG,,true,DENVER,DEN,true,true,34,16,Jets,Broncos,NYJ,DEN,3,468,10,21,1,10,54,54,RUSH,0.928485,0.00636648,2.14861,0.340654,17,3,85,686,13,54,394,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2981036"">I. Crowell</a> rushes outside the left tackle for 7 yards.",,401030734,,,,13,54,394,Made Field Goal,true,,,,,,,,7,2018-10-07 (W5),DEN 16 @ NYJ 34,3,,,2587
New York Jets,8,4210022 2670,4210022,57637,2670,4210022,2018-10-07,5,,8821,New York Jets,NYJETS,REG,,true,DENVER,DEN,true,true,34,16,Jets,Broncos,NYJ,DEN,3,429,10,21,2,3,47,47,RUSH,0.934852,0.0064175,2.48927,0.229838,17,3,85,686,13,54,394,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2981036"">I. Crowell</a> rushes up the middle for 3 yards. 1 yards after contact.",,401030734,,,,13,54,394,Made Field Goal,true,,,,,,,,3,2018-10-07 (W5),DEN 16 @ NYJ 34,3,,,2587
New York Jets,8,4210022 3504,4210022,57637,3504,4210022,2018-10-07,5,,8821,New York Jets,NYJETS,REG,,true,DENVER,DEN,true,true,34,16,Jets,Broncos,NYJ,DEN,4,545,10,27,1,10,93,93,RUSH,0.996131,0.000216191,-0.0554861,-0.152462,23,4,93,545,6,93,235,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2981036"">I. Crowell</a> rushes up the middle for 3 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2309434"">D. Wolfe</a>.",,401030734,,71094,71094,6,93,235,Touchdown Pass,true,,,,,,,,3,2018-10-07 (W5),DEN 16 @ NYJ 34,4,,,2587
New York Jets,8,4210022 3529,4210022,57637,3529,4210022,2018-10-07,5,,8821,New York Jets,NYJETS,REG,,true,DENVER,DEN,true,true,34,16,Jets,Broncos,NYJ,DEN,4,503,10,27,2,7,90,90,RUSH,0.996348,0.00292727,-0.207948,2.25682,23,4,93,545,6,93,235,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2981036"">I. Crowell</a> rushes outside the right tackle for 36 yards. 3 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2969860"">J. Simmons</a>.",,401030734,,,,6,93,235,Touchdown Pass,true,,,,,,,,36,2018-10-07 (W5),DEN 16 @ NYJ 34,4,,,2587
