entityName,DefendersInBox,playIdZ,gameId,gsisGameKey,playId,gameId,plainDate,week,playoffWeek,teamId,teamName,token,seasonType,ncaa,nfl,opponentToken,oppAbbrevName,home,win,finalScore,finalScoreOpponent,team,opponent,abbrevName,oppAbbrevName,quarter,gameClock,roadPriorScore,homePriorScore,downStart,distToFirstStart,goalDistStart,pos,playType,startWp,wpa,startEp,epa,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,playDesc,sDRGameId,sdrEventId,scheduleId,wallClock,wallClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,onOffense,highlightVideo,highlightImageSmall,highlightImageLarge,highlightCaption,videoBroadcast,videoSideline,videoEndZone,yards,date,game,qtr,zebraData,zebraBallSnapY,EventSum
Los Angeles Chargers,9,4210164 2460,4210164,57775,2460,4210164,2018-12-13,15,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,KANSASCITY,KC,false,true,29,28,Chargers,Chiefs,LAC,KC,3,415,7,21,3,1,37,37,RUSH,0.0921158,-0.000545534,2.80067,0.411225,11,3,76,698,11,76,401,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116136"">J. Jackson</a> rushes towards the right guard for 3 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3045465"">K. Fuller</a>.",,401030874,,11499,11499,11,76,401,Touchdown,true,,,,,,,,3,2018-12-13 (W15),LAC 29 @ KC 28,3,,,369
Los Angeles Chargers,9,4236276 1019,4236276,57792,1019,4236276,2018-12-22,16,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,BALTIMORE,BAL,true,false,10,22,Chargers,Ravens,LAC,BAL,2,730,3,0,1,10,97,97,RUSH,0.370614,-0.00860297,-0.274033,-0.260965,7,2,97,730,6,17,239,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes towards the left guard for 2 yards. 3 yards after contact.",,401030897,,7425,7425,6,17,239,Punt,true,,,,,,,,2,2018-12-22 (W16),BAL 22 @ LAC 10,2,,,369
Los Angeles Chargers,9,4236276 1719,4236276,57792,1719,4236276,2018-12-22,16,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,BALTIMORE,BAL,true,false,10,22,Chargers,Ravens,LAC,BAL,2,68,6,0,3,1,52,52,PENALTY,0.317712,0.0222988,0.693036,1.09469,9,2,76,170,9,56,130,Made Field Goal,"Defensive Pass Interference on <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2512227"">T. Jefferson</a> Accepted. 15 yard penalty and first down.",,401030897,,9202,9202,9,56,130,Made Field Goal,true,,,,,,,,0,2018-12-22 (W16),BAL 22 @ LAC 10,2,,,369
Los Angeles Chargers,9,4236276 2267,4236276,57792,2267,4236276,2018-12-22,16,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,BALTIMORE,BAL,true,false,10,22,Chargers,Ravens,LAC,BAL,3,801,6,9,2,1,1,1,RUSH,0.593658,0.0498291,5.77595,0.690059,12,3,17,884,3,17,86,Touchdown,"Touchdown Los Angeles Chargers - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a> rushes towards the left guard for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2576434"">M. Gordon</a>.",,401030897,,10949,10949,3,17,86,Touchdown,true,,,,,,,,1,2018-12-22 (W16),BAL 22 @ LAC 10,3,,,369
Los Angeles Chargers,9,4210125 3676,4210125,57820,3676,4210125,2018-12-30,17,,8825,Los Angeles Chargers,LACHARGERS,REG,,true,DENVER,DEN,false,true,23,9,Chargers,Broncos,LAC,DEN,4,361,22,9,1,1,1,1,RUSH,0.985707,0.00696023,6.16635,0.240621,21,4,75,610,7,75,262,Touchdown,"Touchdown Los Angeles Chargers - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a> rushes up the middle for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3068267"">A. Ekeler</a>.",,401030824,,293,293,7,75,262,Touchdown,true,,,,,,,,1,2018-12-30 (W17),LAC 23 @ DEN 9,4,,,369
Los Angeles Rams,9,4210111 1180,4210111,57642,1180,4210111,2018-10-07,5,,8828,Los Angeles Rams,LARAMS,REG,,true,SEATTLE,SEA,false,true,33,31,Rams,Seahawks,LA,SEA,2,719,7,7,3,1,1,1,RUSH,0.641249,-0.0741477,5.21505,-1.87763,7,2,80,888,8,79,215,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2977644"">T. Gurley</a> rushes towards the left guard for 0 yards. 0 yards after contact.",,401030808,,76303,76303,8,79,215,Made Field Goal,true,,,,,,,,0,2018-10-07 (W5),LA 33 @ SEA 31,2,,,369
Los Angeles Rams,9,4210143 2678,4210143,57672,2678,4210143,2018-10-21,7,,8828,Los Angeles Rams,LARAMS,REG,,true,SANFRNCSCO,SF,false,true,39,10,Rams,49ers,LA,SF,3,366,31,7,1,1,1,1,RUSH,0.996143,0.00171701,6.10774,0.357842,17,3,27,419,3,27,55,Touchdown,"Touchdown Los Angeles Rams - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2977644"">T. Gurley</a> rushes up the middle for 1yard. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2977644"">T. Gurley</a>.",,401030838,,81183,81183,3,27,55,Touchdown,true,,,,,,,,1,2018-10-21 (W7),LA 39 @ SF 10,3,,,369
Los Angeles Rams,9,4210135 4159,4210135,57821,4159,4210135,2018-12-30,17,,8828,Los Angeles Rams,LARAMS,REG,,true,SANFRNCSCO,SF,true,true,48,32,Rams,49ers,LA,SF,4,163,24,48,4,4,47,47,RUSH,0.99895,0,-0.123715,-1.69555,20,4,75,414,9,24,257,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3915381"">J. Kelly</a> rushes towards the left guard for -4 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2467249"">A. Exum</a>. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2567711"">R. Blair</a>.",,401030850,,1768,1768,9,24,257,Downs,true,,,,,,,,-4,2018-12-30 (W17),SF 32 @ LA 48,4,,,369
Miami Dolphins,9,4210051 3996,4210051,57650,3996,4210051,2018-10-14,6,,8816,Miami Dolphins,MIAMI,REG,,true,CHICAGO,CHI,true,true,31,28,Dolphins,Bears,MIA,CHI,5,350,28,28,2,2,2,2,RUSH,0.902487,0.0962337,5.52523,-0.320814,24,5,75,600,8,74,301,Fumble,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1966336"">F. Gore</a> rushes up the middle for 1yard. 0 yards after contact.",,401030771,,73033,73033,8,74,301,Fumble,true,,,,,,,,1,2018-10-14 (W6),CHI 28 @ MIA 31,5,,,369
Miami Dolphins,9,4210113 3503,4210113,57693,3503,4210113,2018-11-04,9,,8816,Miami Dolphins,MIAMI,REG,,true,NYJETS,NYJ,true,true,13,6,Dolphins,Jets,MIA,NYJ,4,135,6,13,1,10,50,50,RUSH,0.979926,-0.0128166,1.53566,-0.608933,24,4,50,135,3,1,29,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1966336"">F. Gore</a> rushes towards the left guard for -2 yards. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3051398"">D. Lee</a>.",,401030816,,74984,74984,3,1,29,Punt,true,,,,,,,,-2,2018-11-04 (W9),NYJ 6 @ MIA 13,4,,,369
Minnesota Vikings,9,4210008 1622,4210008,57572,1622,4210008,2018-09-09,1,,8817,Minnesota Vikings,MINNESOTA,REG,,true,SANFRNCSCO,SF,true,true,24,16,Vikings,49ers,MIN,SF,2,138,3,10,1,10,98,98,RUSH,0.734605,-0.0116077,-0.459091,-0.162956,9,2,98,138,12,45,138,Halftime,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2312251"">L. Murray</a> rushes up the middle for 2 yards. 0 yards after contact.",,401030715,,65513,65513,12,45,138,Halftime,true,,,,,,,,2,2018-09-09 (W1),SF 16 @ MIN 24,2,,,369
Minnesota Vikings,9,4210073 650,4210073,57686,650,4210073,2018-10-28,8,,8817,Minnesota Vikings,MINNESOTA,REG,,true,NEWORLEANS,NO,true,false,20,30,Vikings,Saints,MIN,NO,1,211,7,0,2,1,1,1,PASS,0.473109,-0.017234,5.72951,-0.575364,2,1,91,633,13,91,437,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2271856"">K. Cousins</a> pass incomplete (thrown 1 yard downfield to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2313907"">K. Rudolph</a>.",,401030786,,2765,2765,13,91,437,Touchdown Pass,true,,,,,,,,0,2018-10-28 (W8),NO 30 @ MIN 20,1,,,369
Minnesota Vikings,9,4210073 1064,4210073,57686,1064,4210073,2018-10-28,8,,8817,Minnesota Vikings,MINNESOTA,REG,,true,NEWORLEANS,NO,true,false,20,30,Vikings,Saints,MIN,NO,2,721,7,13,1,1,1,1,RUSH,0.702276,0.0316181,6.07374,0.42585,4,1,80,62,7,80,245,Touchdown,"Touchdown Minnesota Vikings - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2312251"">L. Murray</a> rushes up the middle for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2312251"">L. Murray</a>.",,401030786,,3941,3941,7,80,245,Touchdown,true,,,,,,,,1,2018-10-28 (W8),NO 30 @ MIN 20,2,,,369
Minnesota Vikings,9,4210229 3451,4210229,57756,3451,4210229,2018-12-02,13,,8817,Minnesota Vikings,MINNESOTA,REG,,true,NEWENGLAND,NE,false,false,10,24,Vikings,Patriots,MIN,NE,4,542,10,24,4,1,62,62,RUSH,0.0104027,0.00840451,-0.0819622,1.82466,18,4,71,654,10,27,284,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2312251"">L. Murray</a> rushes up the middle for 1yard. 0 yards after contact.",,401030959,,85998,85998,10,27,284,Downs,true,,,,,,,,1,2018-12-02 (W13),MIN 10 @ NE 24,4,,,369
Minnesota Vikings,9,4210169 279,4210169,57798,279,4210169,2018-12-23,16,,8817,Minnesota Vikings,MINNESOTA,REG,,true,DETROIT,DET,false,true,27,9,Vikings,Lions,MIN,DET,1,696,0,0,1,11,99,99,RUSH,0.522248,-0.0181292,-0.437183,-0.378493,2,1,98,696,3,1,86,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2271856"">K. Cousins</a> rushes up the middle for 1yard. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3054857"">A. Robinson</a>.",,401030877,,65456,65456,3,1,86,Punt,true,,,,,,,,1,2018-12-23 (W16),MIN 27 @ DET 9,1,,,369
Minnesota Vikings,9,4210169 3201,4210169,57798,3201,4210169,2018-12-23,16,,8817,Minnesota Vikings,MINNESOTA,REG,,true,DETROIT,DET,false,true,27,9,Vikings,Lions,MIN,DET,3,106,17,9,3,1,33,33,RUSH,0.917044,0.00423339,3.03964,0.482161,17,3,53,243,9,53,338,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3116593"">D. Cook</a> rushes up the middle for 4 yards. 4 yards after contact.",,401030877,,73014,73014,9,53,338,Touchdown Pass,true,,,,,,,,4,2018-12-23 (W16),MIN 27 @ DET 9,3,,,369
Minnesota Vikings,9,4210169 3397,4210169,57798,3397,4210169,2018-12-23,16,,8817,Minnesota Vikings,MINNESOTA,REG,,true,DETROIT,DET,false,true,27,9,Vikings,Lions,MIN,DET,4,811,23,9,1,4,4,4,PASS,0.961452,0.0193394,5.47231,0.984386,17,3,53,243,9,53,338,Touchdown Pass,"Touchdown Minnesota Vikings - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2271856"">K. Cousins</a> pass complete (thrown 1 yards behind the line of scrimmage to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2313907"">K. Rudolph</a> for 4 yards. 5 yards after the catch. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2313907"">K. Rudolph</a>.",,401030877,,73534,73534,9,53,338,Touchdown Pass,true,,,,,,,,4,2018-12-23 (W16),MIN 27 @ DET 9,4,,,369
Minnesota Vikings,9,4210169 3681,4210169,57798,3681,4210169,2018-12-23,16,,8817,Minnesota Vikings,MINNESOTA,REG,,true,DETROIT,DET,false,true,27,9,Vikings,Lions,MIN,DET,4,545,24,9,1,10,87,87,RUSH,0.990824,0.00353616,0.281933,0.597495,19,4,87,545,4,12,112,Punt,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2312251"">L. Murray</a> rushes towards the left guard for 11 yards. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3042499"">T. Walker</a>.",,401030877,,74299,74299,4,12,112,Punt,true,,,,,,,,11,2018-12-23 (W16),MIN 27 @ DET 9,4,,,369
Minnesota Vikings,9,4210169 4174,4210169,57798,4174,4210169,2018-12-23,16,,8817,Minnesota Vikings,MINNESOTA,REG,,true,DETROIT,DET,false,true,27,9,Vikings,Lions,MIN,DET,4,184,27,9,1,10,24,24,RUSH,0.99981,0.000117694,3.67547,-0.445457,23,4,24,184,4,3,61,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2312251"">L. Murray</a> rushes up the middle for 1yard. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2970397"">E. Lee</a>.",,401030877,,75414,75414,4,3,61,Downs,true,,,,,,,,1,2018-12-23 (W16),MIN 27 @ DET 9,4,,,369
Minnesota Vikings,9,4210169 4213,4210169,57798,4213,4210169,2018-12-23,16,,8817,Minnesota Vikings,MINNESOTA,REG,,true,DETROIT,DET,false,true,27,9,Vikings,Lions,MIN,DET,4,179,27,9,2,9,23,23,RUSH,0.999928,0.000071381,3.23001,0.492086,23,4,24,184,4,3,61,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2312251"">L. Murray</a> rushes outside the left tackle for 8 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3042499"">T. Walker</a>.",,401030877,,75464,75464,4,3,61,Downs,true,,,,,,,,8,2018-12-23 (W16),MIN 27 @ DET 9,4,,,369
Minnesota Vikings,9,4210169 4312,4210169,57798,4312,4210169,2018-12-23,16,,8817,Minnesota Vikings,MINNESOTA,REG,,true,DETROIT,DET,false,true,27,9,Vikings,Lions,MIN,DET,4,128,27,9,4,1,15,15,RUSH,0.999923,-0.000935438,2.36245,-2.69657,23,4,24,184,4,3,61,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2312251"">L. Murray</a> rushes outside the left tackle for -6 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2313347"">T. Wilson</a>.",,401030877,,75658,75658,4,3,61,Downs,true,,,,,,,,-6,2018-12-23 (W16),MIN 27 @ DET 9,4,,,369
New England Patriots,9,4210003 1075,4210003,57573,1075,4210003,2018-09-09,1,,8818,New England Patriots,NEWENGLAND,REG,,true,HOUSTON,HOU,true,true,27,20,Patriots,Texans,NE,HOU,2,877,3,7,4,1,25,25,RUSH,0.68144,0.0457631,2.1168,1.7869,9,1,75,153,10,75,295,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1870523"">T. Brady</a> rushes up the middle for 2 yards. 1 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2511084"">B. Dunn</a>.",,401030714,,,,10,75,295,Touchdown Pass,true,,,,,,,,2,2018-09-09 (W1),HOU 20 @ NE 27,2,,,369
New England Patriots,9,4210003 3329,4210003,57573,3329,4210003,2018-09-09,1,,8818,New England Patriots,NEWENGLAND,REG,,true,HOUSTON,HOU,true,true,27,20,Patriots,Texans,NE,HOU,4,855,13,24,3,1,39,39,RUSH,0.964103,0.00596446,2.64379,0.467967,22,3,75,112,13,58,424,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2467123"">R. Burkhead</a> rushes towards the right guard for 4 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2986109"">D. Cole</a>.",,401030714,,70110,70110,13,58,424,Made Field Goal,true,,,,,,,,4,2018-09-09 (W1),HOU 20 @ NE 27,4,,,369
New England Patriots,9,4210156 497,4210156,57622,497,4210156,2018-09-30,4,,8818,New England Patriots,NEWENGLAND,REG,,true,MIAMI,MIA,true,true,38,7,Patriots,Dolphins,NE,MIA,1,379,0,0,2,1,1,1,RUSH,0.686993,-0.0233278,5.77633,-0.927857,2,1,76,725,13,74,397,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3128721"">S. Michel</a> rushes towards the right guard for -1 yards. 1 yards after contact.",,401030841,,,,13,74,397,Made Field Goal,true,,,,,,,,-1,2018-09-30 (W4),MIA 7 @ NE 38,1,,,369
New England Patriots,9,4209998 1073,4209998,57630,1073,4209998,2018-10-04,5,,8818,New England Patriots,NEWENGLAND,REG,,true,INDIANAPOL,IND,true,true,38,24,Patriots,Colts,NE,IND,2,814,0,7,1,2,2,2,RUSH,0.839747,0.0012238,5.82964,-0.0423826,5,1,72,58,8,72,224,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3128721"">S. Michel</a> rushes up the middle for 1yard. 0 yards after contact.",,401030697,,,,8,72,224,Touchdown,true,,,,,,,,1,2018-10-04 (W5),IND 24 @ NE 38,2,,,369
New England Patriots,9,4209998 1098,4209998,57630,1098,4209998,2018-10-04,5,,8818,New England Patriots,NEWENGLAND,REG,,true,INDIANAPOL,IND,true,true,38,24,Patriots,Colts,NE,IND,2,772,0,7,2,1,1,1,RUSH,0.840971,-0.00868747,5.78725,-0.573311,5,1,72,58,8,72,224,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3128721"">S. Michel</a> rushes towards the right guard for 0 yards. 0 yards after contact.",,401030697,,,,8,72,224,Touchdown,true,,,,,,,,0,2018-10-04 (W5),IND 24 @ NE 38,2,,,369
New England Patriots,9,4209998 1119,4209998,57630,1119,4209998,2018-10-04,5,,8818,New England Patriots,NEWENGLAND,REG,,true,INDIANAPOL,IND,true,true,38,24,Patriots,Colts,NE,IND,2,736,0,13,3,1,1,1,RUSH,0.832284,0.0409363,5.21394,1.23865,5,1,72,58,8,72,224,Touchdown,"Touchdown New England Patriots - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1870523"">T. Brady</a> rushes up the middle for 1yard. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1870523"">T. Brady</a>.",,401030697,,,,8,72,224,Touchdown,true,,,,,,,,1,2018-10-04 (W5),IND 24 @ NE 38,2,,,369
New England Patriots,9,4210063 1559,4210063,57658,1559,4210063,2018-10-14,6,,8818,New England Patriots,NEWENGLAND,REG,,true,KANSASCITY,KC,true,true,43,40,Patriots,Chiefs,NE,KC,2,207,9,17,1,1,1,1,PASS,0.882819,-0.00506267,5.82975,-0.835465,9,2,75,381,7,75,264,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""1870523"">T. Brady</a> pass complete (thrown 1 yards behind the line of scrimmage to the far right) to <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2220128"">J. Develin</a> for -1 yards. 0 yards after the catch. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2511697"">A. Hitchens</a>.",,401030779,,,,7,75,264,Touchdown,true,,,,,,,,-1,2018-10-14 (W6),KC 40 @ NE 43,2,,,369
New England Patriots,9,4210063 1606,4210063,57658,1606,4210063,2018-10-14,6,,8818,New England Patriots,NEWENGLAND,REG,,true,KANSASCITY,KC,true,true,43,40,Patriots,Chiefs,NE,KC,2,159,9,17,2,1,1,1,RUSH,0.881828,-0.00576923,5.09506,-0.877296,9,2,75,381,7,75,264,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3128721"">S. Michel</a> rushes up the middle for 0 yards. 0 yards after contact.",,401030779,,,,7,75,264,Touchdown,true,,,,,,,,0,2018-10-14 (W6),KC 40 @ NE 43,2,,,369
New England Patriots,9,4210063 1644,4210063,57658,1644,4210063,2018-10-14,6,,8818,New England Patriots,NEWENGLAND,REG,,true,KANSASCITY,KC,true,true,43,40,Patriots,Chiefs,NE,KC,2,120,9,23,3,1,1,1,RUSH,0.876059,0.0450806,4.21776,2.39831,9,2,75,381,7,75,264,Touchdown,"Touchdown New England Patriots - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3128721"">S. Michel</a> rushes towards the right guard for 1yard. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3128721"">S. Michel</a>.",,401030779,,,,7,75,264,Touchdown,true,,,,,,,,1,2018-10-14 (W6),KC 40 @ NE 43,2,,,369
New England Patriots,9,4210123 3878,4210123,57663,3878,4210123,2018-10-21,7,,8818,New England Patriots,NEWENGLAND,REG,,true,CHICAGO,CHI,false,true,38,31,Patriots,Bears,NE,CHI,4,564,31,24,1,1,1,1,RUSH,0.971674,-0.000295158,6.13565,-0.62938,21,4,96,785,9,96,265,Touchdown Pass,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2312450"">K. Barner</a> rushes towards the left guard for -1 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2969924"">E. Goldman</a>.",,401030832,,,,9,96,265,Touchdown Pass,true,,,,,,,,-1,2018-10-21 (W7),NE 38 @ CHI 31,4,,,369
New England Patriots,9,4210077 3943,4210077,57687,3943,4210077,2018-10-29,8,,8818,New England Patriots,NEWENGLAND,REG,,true,BUFFALO,BUF,false,true,25,6,Patriots,Bills,NE,BUF,4,601,18,6,1,1,1,1,RUSH,0.962383,0.0160388,6.17887,0.219185,18,4,85,888,10,85,290,Touchdown,"Touchdown New England Patriots - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515636"">J. White</a> rushes up the middle for 1yard. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515636"">J. White</a>.",,401030789,,10210,10210,10,85,290,Touchdown,true,,,,,,,,1,2018-10-29 (W8),NE 25 @ BUF 6,4,,,369
New England Patriots,9,4210145 2876,4210145,57699,2876,4210145,2018-11-04,9,,8818,New England Patriots,NEWENGLAND,REG,,true,GREENBAY,GB,true,true,31,17,Patriots,Packers,NE,GB,3,484,17,17,1,1,1,1,RUSH,0.729282,-0.00423934,6.10744,-0.331301,13,3,75,678,12,74,256,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515636"">J. White</a> rushes towards the left guard for 0 yards. 0 yards after contact.",,401030858,,,,12,74,256,Downs,true,,,,,,,,0,2018-11-04 (W9),GB 17 @ NE 31,3,,,369
New England Patriots,9,4210145 2899,4210145,57699,2899,4210145,2018-11-04,9,,8818,New England Patriots,NEWENGLAND,REG,,true,GREENBAY,GB,true,true,31,17,Patriots,Packers,NE,GB,3,449,17,17,2,1,1,1,RUSH,0.725043,-0.0198108,5.77614,-0.575397,13,3,75,678,12,74,256,Downs,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2972253"">C. Patterson</a> rushes towards the left guard for 0 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3051716"">J. Jones</a>.",,401030858,,12318,12318,12,74,256,Downs,true,,,,,,,,0,2018-11-04 (W9),GB 17 @ NE 31,3,,,369
New England Patriots,9,4210145 3710,4210145,57699,3710,4210145,2018-11-04,9,,8818,New England Patriots,NEWENGLAND,REG,,true,GREENBAY,GB,true,true,31,17,Patriots,Packers,NE,GB,4,609,17,23,3,1,1,1,RUSH,0.76948,0.0861129,5.22508,1.21638,17,4,76,892,10,76,286,Touchdown,"Touchdown New England Patriots - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515636"">J. White</a> rushes towards the left guard for 1yard. 1 yards after contact. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2515636"">J. White</a>.",,401030858,,,,10,76,286,Touchdown,true,,,,,,,,1,2018-11-04 (W9),GB 17 @ NE 31,4,,,369
New England Patriots,9,4210121 1203,4210121,57710,1203,4210121,2018-11-11,10,,8818,New England Patriots,NEWENGLAND,REG,,true,TENNESSEE,TEN,false,false,10,34,Patriots,Titans,NE,TEN,2,810,3,17,1,1,1,1,RUSH,0.251876,-0.00604145,6.14887,-0.333547,6,1,75,155,10,75,286,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3128721"">S. Michel</a> rushes up the middle for 0 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2979591"">A. Johnson</a>. Assist by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""3126349"">R. Evans</a>.",,401030821,,,,10,75,286,Touchdown,true,,,,,,,,0,2018-11-11 (W10),NE 10 @ TEN 34,2,,,369
New England Patriots,9,4210121 1224,4210121,57710,1224,4210121,2018-11-11,10,,8818,New England Patriots,NEWENGLAND,REG,,true,TENNESSEE,TEN,false,false,10,34,Patriots,Titans,NE,TEN,2,774,9,17,2,1,1,1,RUSH,0.245835,0.0218953,5.81533,0.611317,6,1,75,155,10,75,286,Touchdown,"Touchdown New England Patriots - <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2220128"">J. Develin</a> rushes up the middle for 1yard. Touchdown <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2220128"">J. Develin</a>.",,401030821,,67941,67941,10,75,286,Touchdown,true,,,,,,,,1,2018-11-11 (W10),NE 10 @ TEN 34,2,,,369
New England Patriots,9,4210187 2458,4210187,57736,2458,4210187,2018-11-25,12,,8818,New England Patriots,NEWENGLAND,REG,,true,NYJETS,NYJ,false,true,27,13,Patriots,Jets,NE,NYJ,3,568,10,10,4,1,11,11,RUSH,0.600557,0.0698825,2.82679,2.03265,13,3,75,900,15,61,386,Made Field Goal,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2972253"">C. Patterson</a> rushes up the middle for 2 yards. 2 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2977647"">J. Jenkins</a>.",,401030904,,,,15,61,386,Made Field Goal,true,,,,,,,,2,2018-11-25 (W12),NE 27 @ NYJ 13,3,,,369
New England Patriots,9,4210187 3473,4210187,57736,3473,4210187,2018-11-25,12,,8818,New England Patriots,NEWENGLAND,REG,,true,NYJETS,NYJ,false,true,27,13,Patriots,Jets,NE,NYJ,4,585,20,13,1,1,1,1,RUSH,0.970217,0.00138222,6.13334,-0.326939,17,4,80,803,10,80,269,Touchdown,"<a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2972253"">C. Patterson</a> rushes towards the right guard for 0 yards. 0 yards after contact. Tackle by <a href=""#"" data-tmn-route-type=""player"" data-tmn-id=""2516208"">A. Williamson</a>.",,401030904,,73776,73776,10,80,269,Touchdown,true,,,,,,,,0,2018-11-25 (W12),NE 27 @ NYJ 13,4,,,369
